paper_id,cited_by_count
W4224991146,14
W2888864702,1
W2027859936,28
W2611245725,23
W2534086317,22
W2883899357,21
W3162902757,21
W3163901762,20
W3120336770,18
W1973361946,16
W3032580919,14
W2407848854,12
W3111809764,12
W3089493843,11
W4211070109,10
W3081426165,9
W3015665339,5
W3162208930,5
W2899821217,14
W2345734818,13
W1719697449,6
W2897265995,6
W1983068768,10
W1816478136,6
W2889427794,6
W4212819826,6
W1963514287,5
W2057936014,5
W2218739658,3
W3091051789,3
W4224224634,3
W3081558368,3
W2989314329,2
W1992346157,1
W2519148850,1
W2761518917,1
W2775516049,1
W2809105086,1
W3115784317,12
W4393789742,7
W4393695050,6
W3180951714,4
W2915310514,1
W3006619312,1
W2036255881,0
W2072242592,0
W2611708398,0
W2775186106,0
W2789120739,0
W2789949634,0
W3046227753,0
W4205915978,0
W4285006106,0
W4285011235,0
W4210612721,478
W3029464893,378
W2030640891,303
W1480140759,299
W1957305559,225
W2028953510,222
W3163823280,216
W2610281177,160
W2757538077,143
W2751217204,107
W3085087735,106
W2610874624,75
W2888028527,72
W2396078445,71
W2922029444,63
W3028938806,62
W2940502452,55
W4307887189,45
W4310784477,42
W4285172020,32
W3163789048,25
W1592235590,71
W2610421916,67
W2940960057,61
W2796420159,60
W2611667142,57
W2898522410,53
W1970291658,49
W2761916590,40
W2898353388,38
W3162020024,36
W3163093040,33
W2524723332,32
W2987657081,32
W2592325070,29
W3202266009,29
W3030361007,28
W2894959258,22
W3208709157,22
W4200557082,22
W3203530699,17
W4229025341,17
W4307884787,17
W2896931129,16
W4225105851,16
W4308426110,16
W4307887881,15
W3038850065,14
W3204449655,14
W4225088411,14
W2293390034,12
W1899920521,7
W3175266118,7
W3209075996,7
W2955649157,5
W2617362254,33
W2612267394,21
W2904543079,20
W2904239776,19
W2796413895,18
W3031318101,18
W1914162042,17
W1487516410,15
W2741655250,15
W3039819685,15
W3197906057,12
W4251416166,12
W4200604335,11
W2271450789,10
W4225085225,10
W2267400326,9
W4307715643,9
W2169427357,19
W2531674346,10
W2766525684,10
W3033039916,6
W4205398686,4
W3181930719,6
W2530829023,5
W2896375589,4
W2943258483,4
W3204998854,4
W3210305890,4
W4241620579,4
W2982198452,2
W1508711140,3
W2510588584,3
W4311339068,1
W4242980132,81
W3046018217,2
W2273667653,0
W2375461533,0
W2787368822,0
W2896011887,0
W2921241183,0
W2974382351,0
W2976988735,0
W3097513694,0
W4210399540,0
W647357267,0
W3014055873,1688
W2725648806,1515
W3161898781,1108
W2603410158,1038
W3047767152,307
W2768102481,221
W2888358588,218
W2567101557,195
W2955557154,155
W3014183028,142
W2902449250,128
W3016675517,128
W2610414453,121
W2911835554,116
W2136808454,110
W3123744018,109
W2593976807,106
W2610850748,54
W3004394942,42
W4309617394,39
W3004321486,31
W2564800627,81
W2402977158,77
W2806244483,71
W2741643261,56
W3002302528,52
W2414489838,51
W2558581619,50
W2767692092,50
W2734468112,49
W3203880537,43
W2995113284,42
W4239163809,39
W2332266798,35
W4226064839,33
W2741400146,32
W2883915502,32
W3111649804,28
W2744460230,24
W4226512930,24
W3184920199,22
W3103499786,21
W3212571060,16
W4312964131,3
W2899222308,32
W2771584655,26
W2613573901,17
W2903668528,17
W2010417329,16
W3030406212,14
W2751195728,13
W4303185967,11
W2955512950,10
W2962787471,9
W3206155312,8
W3206644801,8
W4225141819,8
W3006432855,6
W4307902969,6
W4352981362,5
W2899231643,13
W2460305953,7
W4308751639,7
W4309617558,7
W3206642320,6
W2932220649,4
W4220693494,3
W4309618435,2
W2961101560,3
W2473742589,2
W2943062215,2
W3003240365,2
W3037635564,2
W4308643037,2
W2528504506,1
W2739150324,1
W2770822752,1
W2968775589,1
W4308426202,1
W4200630266,15
W4399550678,6
W4320085542,5
W2950747944,1
W2462720222,0
W2481405591,0
W2516739686,0
W2621145689,0
W2895509702,0
W2945004590,0
W3081615962,0
W3082314949,0
W3093098723,0
W3111659455,0
W3116435731,0
W3162957942,0
W3188176524,0
W3205611155,0
W4249387032,0
W4319451673,0
W7131652723,0
W2963150697,28375
W2806070179,3347
W2599765304,1516
W2963327228,1214
W2963097937,598
W1923332106,567
W2990578762,463
W2963785012,430
W2730550703,396
W874179280,370
W2774005037,343
W2950697717,322
W2347053969,286
W2964185410,252
W2375583958,208
W2740295334,200
W3162689995,178
W2031004336,177
W326271615,150
W2612735401,125
W2930283066,122
W4291719230,105
W2983335573,100
W2741422284,59
W3134976270,12
W3207661109,39
W1953381612,37
W3217562629,33
W4282574503,27
W2799106927,26
W2999876407,23
W4282588521,20
W3144874349,18
W3208057978,15
W4289546290,10
W4312471576,6
W3094328550,15
W2011061822,14
W2741221537,14
W3169442836,14
W4213184571,14
W3137381225,12
W4282050285,12
W4309505014,12
W2810714263,10
W3196452755,9
W3174250941,8
W4242900168,6
W2534445724,7
W2754525922,5
W4294950479,5
W2796901439,4
W2964433888,4
W2995280893,4
W3085206059,4
W4281897885,4
W3123844227,3
W2946734788,4
W3099581494,3
W2912314617,2
W3127705005,2
W3183499274,2
W3185958147,2
W3186289002,1
W3192893853,1
W3213173564,1
W3161100413,1
W2753704268,221
W2272988256,57
W3014797428,32
W3033506081,15
W3113112245,7
W2954166523,4
W3035088225,4
W3144798898,4
W2933208588,2
W3024834760,2
W4221151137,2
W2919683912,1
W3091827826,1
W4287258603,1
W4287759409,1
W4297941700,1
W1707726794,0
W2398989861,0
W2965937095,0
W3089908698,0
W3169939690,0
W3189687624,0
W3189731712,0
W3190296780,0
W3190676861,0
W3191528601,0
W3191580070,0
W3206103221,0
W4206349578,0
W4225880505,0
W4235493156,0
W4302465275,0
W4312107683,0
W2795027827,292
W3038831287,209
W2980160815,199
W2616911396,127
W1975961009,94
W2952903800,93
W3039474101,93
W2964487155,83
W3007115506,79
W3215715277,59
W2963088756,41
W1995799268,40
W3120554000,34
W3196355744,30
W3033381030,22
W2066455950,86
W2764146461,71
W2620436109,61
W2719701983,61
W2616911398,49
W3014144253,45
W2520300725,41
W2400579873,40
W3085299096,38
W2772447065,31
W3092453472,23
W3093605317,20
W4292573076,19
W3214217376,18
W3198902625,17
W3206049077,17
W4312931092,17
W2408619423,21
W2923744774,21
W2888214946,20
W2996686178,15
W4289755436,14
W2572410958,12
W4214889796,12
W2518214351,11
W3098210661,7
W2955686175,9
W4311440786,7
W3133741462,6
W3106754397,4
W3217599660,4
W2604800731,3
W2949905013,3
W2620742065,5
W2546822423,3
W2621065906,2
W4288826758,1
W4394669457,407
W2783375473,255
W259216465,127
W3042719542,121
W2948124424,90
W2950209802,72
W2608915011,60
W2772804149,43
W2951015399,38
W2781188777,27
W3041764167,24
W2898542997,19
W2954691335,13
W2893250549,11
W2950918464,11
W2937670850,8
W2973041989,7
W4298171219,5
W3216123195,4
W4286750532,4
W4311638743,3
W2769992062,2
W2949823182,2
W4298212519,2
W3212010341,1
W2742339082,0
W2892848963,0
W3012238616,0
W3116585986,0
W3119327354,0
W3129071525,0
W3133253301,0
W3161702724,0
W3162864978,0
W3170785242,0
W3205412041,0
W3213494817,0
W3215930844,0
W4200632799,0
W4205681818,0
W4226423401,0
W4246671243,0
W4282960365,0
W4288096890,0
W4288375046,0
W4292947816,0
W4297336623,0
W4393617291,0
W2913871603,295
W2039090559,249
W2321936408,242
W3126231714,192
W2951170114,157
W3009116850,142
W2547954490,122
W2478542382,119
W2968086426,117
W2042077652,111
W2415910379,110
W2088223436,109
W2129761255,100
W1976954202,90
W2761021290,86
W2053873374,85
W2790421859,79
W2036861524,75
W3129128060,73
W3043238989,70
W2322725250,65
W3115184198,63
W3134721108,53
W4200347130,44
W3149889935,43
W2477215876,65
W2767555494,63
W2294354713,62
W2960013457,54
W2896858752,50
W3042750271,49
W2809288627,44
W3042770293,44
W3107805093,41
W2000108799,40
W2955362501,39
W2896766739,38
W3006447419,38
W2955730880,37
W3091248061,37
W2810054667,36
W3098502934,36
W2590575400,34
W2951702001,34
W2910162200,33
W1535072007,32
W2548334485,32
W2878316859,32
W2739496986,31
W3194175074,31
W3045398511,30
W2949400639,29
W2982605438,28
W2511027470,27
W2967531314,27
W2913740636,26
W3132382447,25
W3162204369,25
W2162508850,22
W3092377875,22
W4284705801,22
W4295698929,21
W2888624596,20
W2965754764,19
W2956517125,31
W2909519685,26
W3120152666,21
W2059517616,20
W2560438921,15
W2947959688,15
W4286303810,14
W2806676720,13
W4285490395,12
W2732328043,9
W3129997895,6
W4302307460,4
W2019250649,12
W2937993745,12
W3170049151,3
W4282925827,3
W2896670287,3
W2965782297,1
W2991950837,18
W3186564369,16
W3040299465,8
W3004620472,7
W3032349738,2
W3106155364,1
W3186938241,1
W4394331319,1
W2062921097,0
W2801021738,0
W2974554056,0
W2974715401,0
W3089149105,0
W3183614852,0
W4225012050,0
W4250641263,0
W4393473458,0
W4393920251,0
W3198675127,360
W2962935454,200
W2564590721,157
W2626631502,157
W2564852534,138
W2963818033,132
W2944407464,115
W2531499355,102
W2896534181,81
W2996725384,63
W2883309756,51
W2994990491,46
W2947631473,41
W4206600087,27
W2295752850,47
W1998263113,45
W2948206881,39
W3046022822,39
W3024303244,33
W2323164027,27
W2731280337,27
W3032912255,24
W3173474899,23
W2741107118,22
W4281945852,19
W2798573268,24
W2325071780,23
W2049311281,22
W3011851329,22
W4200324951,13
W1965654476,9
W2599805048,9
W4220888185,9
W2888873865,6
W3000582877,10
W1988404654,9
W3004681883,9
W2963512959,10
W2471310776,8
W2341581966,5
W2783593555,5
W4293138260,5
W2618243423,4
W3010316864,4
W3039430547,4
W2971436795,3
W2950963990,3
W4233269833,3
W4318148331,3
W3015598440,2
W3204949142,2
W2009965566,3
W2080530736,2
W2795942948,2
W3005721354,2
W1525896482,1
W3104638933,1
W4235663184,1
W3139043417,1
W2806187986,366
W2767075075,346
W4221155125,205
W4299356147,127
W2804815760,108
W2963244068,69
W2891468099,39
W4289375491,23
W2531031089,21
W3011515502,18
W2949619543,8
W4287704108,6
W4286986508,5
W2265133871,3
W3109323883,3
W4289667048,3
W2632083257,2
W4287727513,2
W2902814034,1
W2974799622,1
W4288622506,1
W4313610822,1
W1987659120,0
W2115842163,0
W2902893698,0
W2950015923,0
W2952247629,0
W2952684528,0
W3007875950,0
W3033762800,0
W3153955738,0
W4231944208,0
W4288622610,0
W4289219847,0
W4291497532,0
W4293136828,0
W4293137141,0
W4293137928,0
W4293138822,0
W4311554109,0
W4312090346,0
W2538848838,615
W2625141509,499
W2465793152,378
W2283556750,275
W2487583538,268
W1694165248,253
W2743093301,250
W2065831914,201
W2618267215,188
W1772688858,187
W2604805566,173
W2652625053,143
W2743987472,141
W4232865065,138
W4236658661,100
W2105514976,96
W2161191386,79
W3009902735,37
W2065955361,82
W2268018644,72
W3163599366,55
W3046486172,49
W2113765187,48
W2043317651,41
W2235443073,36
W2901284989,36
W2562114628,35
W3104436288,29
W3138169485,29
W3188815792,25
W1449595027,19
W1983018816,8
W2949034369,22
W2950380940,20
W3094700539,20
W2986235081,16
W2793582322,15
W3043548417,14
W1930464860,10
W2921453367,10
W2717128466,8
W103061485,17
W2509085585,17
W40564209,15
W1971461250,9
W2889508399,7
W2995413974,6
W2966447513,5
W1969009115,9
W2931799723,8
W2131561185,6
W2965108653,4
W2892439125,3
W4293812515,3
W2982173149,3
W3183424479,2
W3115799748,1
W1865679690,4
W4251283501,3
W2072725482,2
W2420769642,2
W4244946062,2
W2591203006,1
W2890836896,1
W3005095411,1
W4308048102,1
W2266592029,6
W2907298162,6
W2761363670,4
W2912141399,3
W2979026777,2
W2987866126,1
W3137354723,1
W3175937964,1
W3206696058,1
W4289125742,1
W1495329404,0
W2181886785,0
W2189168071,0
W2249194716,0
W2281073785,0
W2516035300,0
W2575567285,0
W2638827658,0
W2810686355,0
W2905475499,0
W2954410155,0
W2978956053,0
W2984009135,0
W3037649349,0
W3089011244,0
W3091639623,0
W3158267936,0
W3204625926,0
W3211586625,0
W4241636803,0
W4243673435,0
W4287269781,0
W4297436686,0
W7150772728,0
W2616028256,1239
W2963674831,188
W2963735478,166
W2982138961,141
W2560810941,131
W2548165777,92
W2968935228,63
W4308632257,57
W3194813479,47
W2672575173,72
W2739069594,62
W1585799956,39
W2549468845,39
W3137108338,39
W2583856578,30
W4221144063,29
W3009774766,27
W2883065350,25
W2094871797,20
W2800738571,17
W3210543059,14
W2547919816,10
W2889190943,8
W2891978035,1
W2529580269,35
W2154050268,27
W2069957180,22
W2760356198,22
W2765887622,21
W2765855860,18
W2604661085,16
W2909865272,15
W3176837538,10
W4282581822,9
W4321448309,7
W4306317266,3
W2226367367,22
W2897003174,16
W2612158981,14
W3013245059,14
W2949241635,13
W3171597154,12
W2989378952,11
W2547333022,10
W3155596517,8
W2063333837,7
W2790130692,7
W3211826875,5
W1894781685,11
W3114252281,6
W2748963574,5
W2300505499,4
W2949265696,4
W2967293926,4
W3114972758,2
W3024687117,3
W3205689258,2
W2567547937,5
W2089661047,3
W2897795158,3
W3012073198,3
W2157684298,2
W3023771004,1
W3097336359,1
W3128576194,1
W2981776265,1
W2890660842,188
W2798356176,153
W2775273147,71
W3112894679,35
W3007474027,20
W2953132452,19
W3033452709,14
W3160872819,12
W2296390567,11
W3032442097,7
W2898895607,5
W3090949727,4
W2277430156,3
W4281857271,3
W3128308497,2
W3174309132,2
W3135854108,1
W4225650812,1
W2225719506,0
W2564411756,0
W2909055590,0
W2970128991,0
W2985383521,0
W2995871787,0
W3009246613,0
W3013033775,0
W3120926982,0
W4206361060,0
W4243317031,0
W4287330500,0
W4287781345,0
W4309129125,0
W4310426952,0
W4310428164,0
W1989407213,1150
W1973396716,314
W1488757178,259
W2108290602,247
W2730530972,183
W2396647730,158
W2294562513,157
W2541273873,134
W964554611,108
W3030237687,93
W2769601620,83
W2517666421,81
W2892096542,74
W4312258073,70
W2981464394,68
W2515845560,64
W2398043204,58
W2995295684,26
W3359552,81
W2011586519,66
W2293119400,63
W2403254675,59
W2751816856,57
W2225313775,55
W2560778841,52
W2566652907,48
W2090698287,45
W2747118187,41
W2759000768,41
W2329121264,39
W2975226990,39
W1970924458,38
W2076842709,33
W2407888013,33
W2154469833,30
W2408675864,30
W2788793375,30
W2754923067,27
W3183506506,19
W2064559467,18
W3133556480,16
W2887917831,5
W2774074926,4
W7124277633,1
W2041287348,41
W1601328250,31
W2883977178,28
W2408443083,26
W2515120005,24
W2928506096,21
W2623414753,20
W2904835122,19
W1621981701,17
W1967163817,16
W2620583571,16
W3196266904,15
W3187966791,12
W2942430028,10
W4200091066,8
W3096689876,6
W2293813249,1
W1563117539,15
W2159047109,12
W2026791957,11
W2898289042,11
W2295054693,10
W2578195970,8
W2908656608,7
W2593967034,9
W1978786909,8
W2069232892,6
W2946320135,6
W2758136605,5
W2282636749,2
W2940303355,1
W2577009840,5
W2904749939,5
W173422219,3
W2762048494,2
W1898188773,1
W2265356329,1
W2340891177,1
W2555956881,1
W3027816441,1
W2593887132,90
W4226174092,14
W3013753857,5
W3093626732,2
W4287636952,1
W4298794405,1
W1525708383,0
W2187548265,0
W2344657860,0
W2769280035,0
W2786401286,0
W2916814838,0
W2949269448,0
W3176395870,0
W4225353243,0
W7124254740,0
W1410719325,927
W2405564622,322
W1988677395,310
W3031421239,245
W2347171008,229
W2034527451,208
W2898544055,197
W2396335213,170
W2351491323,142
W2889504924,140
W2132576251,136
W2941713580,121
W2402642969,114
W2941568917,111
W2969648869,109
W2529961651,108
W2795733309,98
W3156088523,95
W2898253719,86
W3161258441,83
W2941310613,82
W2795515998,74
W2610320177,62
W3036410797,53
W3087527158,49
W2092822459,80
W2531921480,62
W1989075377,59
W2601518371,54
W3096271399,50
W2900658965,43
W3040978873,43
W2884501147,42
W2611813118,41
W3094517668,41
W3161025727,37
W3040236637,33
W3162114483,33
W2896479580,30
W3162023759,25
W2050307574,24
W3111069535,22
W2004546907,17
W3038419260,14
W2795565809,13
W3204323528,13
W3097950501,5
W2530528755,30
W2098083133,24
W2031711939,16
W2993453717,16
W2811484491,14
W4255496564,13
W2473941020,12
W4223467579,7
W4253009667,7
W3133120879,6
W3160918650,3
W2610574144,17
W2791316233,15
W2610401774,12
W2531517106,11
W2347166814,9
W4213210208,9
W4243959952,9
W2051165935,8
W2138184413,8
W4243875504,8
W2527199307,7
W2969576556,7
W3194568376,7
W4200030128,7
W2953577227,6
W2530988758,5
W2530033879,10
W2941349959,8
W2943667308,7
W3132943382,7
W2798857692,5
W2947720255,5
W3004094488,5
W4252171725,5
W2346314136,4
W2977987091,3
W4238580565,5
W3163294150,2
W2084187012,4
W3123308623,3
W2779249246,2
W2922101990,2
W3161102721,2
W2582468434,1
W3171297488,1
W2972780168,3
W2915436170,0
W2976548828,0
W3036710473,0
W3097930351,0
W3138034330,0
W4413650671,0
W2394670422,193
W2093584232,162
W2401762417,133
W2402939184,126
W2408438722,126
W2939605197,124
W2396533648,73
W2782668511,73
W3111869873,66
W2073909960,61
W2795718602,59
W1486944029,58
W2610695274,56
W2035472171,53
W2125083169,53
W2806887026,51
W2523950919,50
W1870486881,46
W2558219748,45
W2806037442,45
W4031748,44
W2981833446,37
W2004128235,35
W198748528,33
W2940512891,33
W2635676304,28
W3198898679,23
W2170615731,19
W2032585260,18
W2117628284,18
W3032336428,11
W3039957461,5
W2946709386,22
W2307139807,21
W3096526734,17
W2807189505,15
W2342934904,14
W2045222019,13
W2762668866,13
W2083387303,12
W2890030544,10
W2791351711,9
W2091030628,7
W2163204361,7
W1724216389,6
W2913165898,6
W2077211070,17
W2413951200,11
W2755745016,11
W2954760154,10
W2942568796,8
W2787711588,7
W2790263622,6
W2304752646,5
W2745282162,3
W2896270848,12
W2027753150,9
W2938390961,8
W2621268733,7
W2920947504,5
W2096169795,4
W2770895430,3
W2762884284,2
W2947030140,2
W2989640230,4
W2122504115,1
W1519521385,5
W1495934386,3
W2531846261,3
W2602328247,3
W2794257028,3
W2965204563,3
W2049773457,2
W2140914075,2
W2403005061,2
W4242645757,2
W2588084680,1
W2929727745,1
W2947738072,1
W2972330277,1
W3112444347,1
W3122379391,1
W2951224054,3
W3154724140,1
W1498782932,0
W2531526125,0
W2895541552,0
W2945651751,0
W2956485650,0
W2961922381,0
W2972475487,0
